59.166.0.9,7045,149.171.126.7,25,tcp,FIN,0.201886,37552,3380,31,29,18,8,smtp,1459437.5,130766.8672,52,42,255,255.1,1422136554,3572668484,722,80,0,0.1,456.043567,15.530109,1424250009,1424250009.1,3.943843,4.912488,0.00059,0.000473,0.000117,0.2,0.3,Unnamed: 37,Unnamed: 38, ,2,2.1,7,4,1,1.1,3,Unnamed: 47,0.4
149.171.126.14,0.04909124103089457,175.45.176.1,53,udp,INT,7.83910856104716e-07,0.0019078677484570962,0.0,0.6692932855494994,0.0,0.0,0.0,dns,2.3447952897797424,0.0,0.016430810828680392,0.0,0.0,0.0,0.0,0.0,0.9272614404534792,0.0,0.0,0.0,0.0,0.0,403013.7832201728,403002.25988210144,1.4706862155653274e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,3.107787341998315,3.1005018877314274,1.9236159599244178,1.9322802174581923,1.819840672471874,2.531056107891275,2.999848182302855,0,0.0
149.171.126.14,0.04909124103089457,175.45.176.1,53,udp,INT,1.8291253309110038e-06,0.0019078677484570962,0.0,0.6692932855494994,0.0,0.0,0.0,dns,1.0049122213706307,0.0,0.016430810828680392,0.0,0.0,0.0,0.0,0.0,0.9272614404534792,0.0,0.0,0.0,0.0,0.0,403013.7840690669,403002.26073097123,3.4316011696524303e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,3.3468479067674166,3.3390020329415373,4.488437239823641,4.508653840735782,4.246294902434373,3.2341272489721846,3.23060573478769,0,0.0
59.166.0.8,2.5579690089223655,149.171.126.1,25541,tcp,FIN,0.09733821100252257,0.031046211543074565,0.015313263767370636,0.34580153086724136,0.5591471823290589,0.13212519432986805,0.09627531649579497,-,0.0005926922858901514,0.01616997117923089,0.23003135160152552,0.19763130956866765,2.0003355865629455,2.0004651129774773,0.6587675001770872,0.7056915874201751,1.074780305980169,0.3156464442901694,0.0,0.0,0.03527650372012894,0.008373481423252092,403015.2127578592,403003.6896618698,0.006757712468206053,0.014015772401772203,0.011870241342010847,0.016798310277372063,0.004668767131257664,0.0,0.0,0.0,0.0, ,0.23906056476910117,0.3975002420168497,0.4274702133165373,0.10734890096989957,0.10110225958177078,0.14061422821618194,0.07691918416161167,0,0.0
149.171.126.10,2.2328277883649164,175.45.176.0,53,udp,INT,1.30651809350786e-06,0.0019078677484570962,0.0,0.6692932855494994,0.0,0.0,0.0,dns,1.4068771738678454,0.0,0.016430810828680392,0.0,0.0,0.0,0.0,0.0,0.9272614404534792,0.0,0.0,0.0,0.0,0.0,403015.0497701895,403003.5263959037,2.451143692608879e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,3.3468479067674166,3.3390020329415373,4.488437239823641,4.508653840735782,4.246294902434373,2.249827651458911,3.23060573478769,0,0.0
175.45.176.2,1.23772997640406,149.171.126.15,80,tcp,FIN,0.18956349409791148,0.006576362314757414,0.0013324528213166657,2.833341575492881,4.858796205066305,0.03775005552281944,0.013753616642256425,http,6.016263534935955e-05,0.0006245413615496075,0.08215405414340197,0.03952626191373353,2.0003355865629455,2.0004651129774773,1.7352066773298982,0.7908422825274567,0.6392484172823228,0.13790378634036526,3.6862440016741225,0.0,0.20830359068173193,0.08225561184005903,403014.330473911,403002.8074031487,0.03557998463060337,0.13461818266229178,2.995935547250047,3.2332171294322607,2.29145049725398,0.0,1.1840461825703301,2.9458884383327475,0.0, ,0.07968685492303372,0.07950004840336994,0.10686755332913432,0.21469780193979915,0.10110225958177078,0.14061422821618194,0.07691918416161167, Reconnaissance ,2.4411452140960193
175.45.176.0,3.036220303375788,149.171.126.13,520,udp,INT,1.8291253309110038e-06,0.0007515842645437046,0.0,2.833341575492881,0.0,0.0,0.0,-,0.39587453324981897,0.0,0.016430810828680392,0.0,0.0,0.0,0.0,0.0,0.365284809875613,0.0,0.0,0.0,0.0,0.0,403014.43064341636,403002.9072868333,3.4316011696524303e-06,0.0,0.0,0.0,0.0,0.0,2.3680923651406602,0.0,0.0, ,0.6374948393842698,0.31800019361347975,0.21373510665826864,0.4293956038795983,0.20220451916354157,0.2812284564323639,0.3076767366464467,0,0.0
149.171.126.14,0.04909124103089457,175.45.176.1,53,udp,INT,1.30651809350786e-06,0.0019078677484570962,0.0,0.6692932855494994,0.0,0.0,0.0,dns,1.4068771738678454,0.0,0.016430810828680392,0.0,0.0,0.0,0.0,0.0,0.9272614404534792,0.0,0.0,0.0,0.0,0.0,403013.7752971611,403002.25195931626,2.451143692608879e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,1.5937370984606745,1.5900009680673988,2.1373510665826863,2.1469780193979915,2.022045191635416,2.812284564323639,1.5383836832322333,0,0.0
149.171.126.14,2.2328277883649164,175.45.176.1,53,udp,INT,1.8291253309110038e-06,0.0019078677484570962,0.0,0.6692932855494994,0.0,0.0,0.0,dns,1.0049122213706307,0.0,0.016430810828680392,0.0,0.0,0.0,0.0,0.0,0.9272614404534792,0.0,0.0,0.0,0.0,0.0,403013.3001994225,403001.7768751621,3.4316011696524303e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,2.4702925026140456,2.464501500504468,3.312894153203164,3.327815930066887,3.1341700470348943,1.9685991950265471,2.3844947090099615,0,0.0
175.45.176.0,2.2328277883649164,149.171.126.10,53,udp,INT,2.0904289496125757e-06,0.0008238519822882915,0.0,2.833341575492881,0.0,0.0,0.0,dns,0.3796969645381969,0.0,0.016430810828680392,0.0,0.0,0.0,0.0,0.0,0.40040834928672964,0.0,0.0,0.0,0.0,0.0,403015.64739164506,403004.12400027155,3.921829908174206e-06,0.0,0.0,0.0,0.0,0.0,2.3680923651406602,0.0,0.0, ,1.2749896787685395,1.272000774453919,1.8167484065952835,1.7175824155183932,1.6176361533083325,2.249827651458911,1.2307069465857867,Generic,2.4411452140960193
