0.3,31,722,37552,130766.8672,80,1459437.5,29,42,4.912488,0.4
0.0,0.6692932855494994,0.9272614404534792,0.001907867748457,0.0,0.0,2.3447952897797424,0.0,0.0,0.0,0.0
0.0,0.6692932855494994,0.9272614404534792,0.001907867748457,0.0,0.0,1.0049122213706307,0.0,0.0,0.0,0.0
0.0,0.3458015308672413,1.074780305980169,0.0310462115430745,0.0161699711792308,0.3156464442901694,0.0005926922858901,0.5591471823290589,0.1976313095686676,0.0140157724017722,0.0
0.0,0.6692932855494994,0.9272614404534792,0.001907867748457,0.0,0.0,1.4068771738678454,0.0,0.0,0.0,0.0
1.18404618257033,2.833341575492881,0.6392484172823228,0.0065763623147574,0.0006245413615496,0.1379037863403652,6.016263534935955e-05,4.858796205066305,0.0395262619137335,0.1346181826622917,2.4411452140960197
2.36809236514066,2.833341575492881,0.365284809875613,0.0007515842645437,0.0,0.0,0.3958745332498189,0.0,0.0,0.0,0.0
0.0,0.6692932855494994,0.9272614404534792,0.001907867748457,0.0,0.0,1.4068771738678454,0.0,0.0,0.0,0.0
0.0,0.6692932855494994,0.9272614404534792,0.001907867748457,0.0,0.0,1.0049122213706307,0.0,0.0,0.0,0.0
2.36809236514066,2.833341575492881,0.4004083492867296,0.0008238519822882,0.0,0.0,0.3796969645381969,0.0,0.0,0.0,2.4411452140960197
0.0,0.6692932855494994,0.9272614404534792,0.001907867748457,0.0,0.0,1.1723976448898712,0.0,0.0,0.0,0.0
0.0,0.6692932855494994,0.9272614404534792,0.001907867748457,0.0,0.0,1.0049122213706307,0.0,0.0,0.0,0.0
2.36809236514066,2.833341575492881,0.4004083492867296,0.0008238519822882,0.0,0.0,1.012525238768525,0.0,0.0,0.0,2.4411452140960197
0.0,0.3458015308672413,0.4566060123445162,0.0009394803306796,0.1769279707027253,0.2482268154126574,0.0037407149588124,0.5591471823290589,0.0131754206379111,3.2784287305454444e-06,0.0
0.0,0.3458015308672413,0.4706554281089629,0.0106233545084542,0.0457782752895576,0.3769370159969984,0.0010550699299273,0.5591471823290589,0.0922279444653782,0.0059010875686443,0.0
0.0,0.6692932855494994,0.9272614404534792,0.001907867748457,0.0,0.0,1.0049122213706307,0.0,0.0,0.0,0.0
2.36809236514066,2.833341575492881,0.4004083492867296,0.0008238519822882,0.0,0.0,1.012525238768525,0.0,0.0,0.0,2.4411452140960197
